@RELATION trainedClassifier/svmNoLapelModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {speech,non-speech}

@DATA
0.034029,0.066329,3.046766,0.129763,0.184856,0.285185,0.053276,0.045576,-25.175046,1.250131,0.987912,0.208280,-0.744981,0.335637,0.105856,0.127831,-0.020373,-0.131338,-0.031509,0.026196,-0.040003,0.005628,0.002202,0.020706,0.002925,0.091363,0.002062,0.074926,0.000601,0.003085,0.003717,0.008212,0.001704,0.037833,0.032868,0.060153,0.201997,0.033487,0.026079,0.276202,0.065544,0.051700,1.631353,0.649572,0.479158,0.306585,0.565495,0.236367,0.250545,0.195312,0.221109,0.211530,0.226852,0.169972,0.175315,0.006672,0.003467,0.018707,0.003320,0.051130,0.002966,0.084465,0.000616,0.003522,0.005189,0.009419,0.002285,0.016428,non-speech
0.052014,0.033708,3.130346,0.139602,0.181251,0.389560,0.013723,0.063803,-24.313445,1.169427,0.629612,0.142453,-1.126642,0.122349,0.225940,0.034413,-0.293805,-0.102492,0.044210,0.066666,-0.068680,0.006649,0.003407,0.020946,0.007914,0.072556,0.006432,0.056885,0.001566,0.004179,0.005921,0.007635,0.003643,0.028980,0.022856,0.039070,0.134132,0.021750,0.016384,0.205991,0.018102,0.031814,0.687017,0.379859,0.325251,0.219005,0.323694,0.226839,0.215188,0.211240,0.217596,0.187502,0.203658,0.188082,0.156713,0.006131,0.003660,0.017001,0.007276,0.039781,0.007365,0.057345,0.001557,0.004424,0.006272,0.005741,0.003323,0.012147,non-speech
0.057321,0.014109,3.152447,0.144838,0.183069,0.446716,0.005363,0.073113,-24.197537,2.023762,0.735341,-0.408719,-1.138317,-0.073628,0.060183,-0.082873,-0.336471,-0.241825,-0.035133,0.001742,-0.166136,0.021025,0.009332,0.026197,0.027029,0.029803,0.022278,0.023109,0.002211,0.011295,0.013818,0.013445,0.011040,0.019606,0.018913,0.006678,0.088839,0.022711,0.014888,0.214441,0.002238,0.044414,0.620785,0.342613,0.368346,0.282413,0.276846,0.243691,0.254951,0.217762,0.232028,0.217895,0.218300,0.198556,0.197087,0.018176,0.010708,0.019770,0.024463,0.021908,0.021894,0.017726,0.003013,0.012849,0.013336,0.012108,0.012673,0.007240,non-speech
0.022149,0.002470,2.945097,0.147788,0.211419,0.173161,0.021112,0.016909,-29.600336,1.494410,0.961569,0.481912,-0.452587,0.172504,0.144850,0.139720,-0.070279,-0.059929,0.037443,0.066285,0.030376,0.002993,0.000797,0.021122,0.001788,0.107134,0.001191,0.100555,0.000223,0.000825,0.002084,0.004976,0.000645,0.046866,0.017937,0.002428,0.259204,0.025341,0.016740,0.134773,0.021240,0.021703,1.337136,0.409005,0.391234,0.245880,0.356535,0.231503,0.137052,0.143222,0.198543,0.168246,0.145558,0.131845,0.127435,0.004953,0.001240,0.020078,0.002210,0.048753,0.001282,0.101193,0.000265,0.000935,0.001659,0.004717,0.000787,0.016777,non-speech
0.046583,0.014739,3.037844,0.187609,0.216805,0.389699,0.018085,0.053412,-26.757357,1.130263,0.883503,0.605471,-0.609603,0.163752,0.231081,0.062538,-0.138426,-0.045250,0.104364,0.070798,0.018156,0.002501,0.000848,0.017313,0.002038,0.105525,0.002416,0.077638,0.000399,0.001271,0.002961,0.005827,0.000835,0.041464,0.039057,0.014745,0.193419,0.035783,0.013033,0.350581,0.017887,0.073772,0.893689,0.382230,0.308681,0.175628,0.315923,0.169756,0.169458,0.145920,0.168800,0.151128,0.138165,0.135005,0.142070,0.003283,0.001210,0.017039,0.002490,0.048802,0.003330,0.079814,0.000452,0.001446,0.003864,0.007081,0.001023,0.012443,non-speech
0.019623,0.066144,2.925510,0.136737,0.212721,0.106637,0.029427,0.014179,-25.406947,1.624114,0.877415,0.633247,-0.380076,0.251117,0.082420,0.053781,-0.066858,-0.011495,0.109743,0.041907,-0.000068,0.002914,0.000307,0.022255,0.001383,0.105247,0.000944,0.110816,0.000218,0.000760,0.002003,0.005507,0.000682,0.049112,0.019615,0.079172,0.216436,0.024654,0.013781,0.129129,0.031967,0.025893,0.933797,0.471076,0.464625,0.201602,0.373857,0.168800,0.178822,0.133166,0.203495,0.139183,0.127685,0.147755,0.117044,0.004419,0.000493,0.021644,0.001756,0.051961,0.000968,0.113044,0.000295,0.001303,0.002753,0.004697,0.001224,0.020631,non-speech
0.019941,0.107401,2.900472,0.140396,0.211083,0.141931,0.025511,0.012591,-24.510668,1.623639,0.690888,0.419732,-0.374235,0.215711,0.174206,0.031405,-0.147464,0.003679,0.115228,0.086279,0.015558,0.001738,0.000483,0.018204,0.001225,0.113594,0.001431,0.095019,0.000239,0.000674,0.001630,0.004286,0.000750,0.046574,0.020284,0.088407,0.280762,0.023920,0.016021,0.179656,0.029916,0.025351,1.288936,0.485128,0.384514,0.172480,0.358889,0.198618,0.183770,0.161446,0.214791,0.154633,0.117347,0.139881,0.125130,0.002182,0.000738,0.019603,0.001311,0.046197,0.001557,0.095759,0.000497,0.000923,0.002300,0.004467,0.001542,0.015003,non-speech
0.045334,0.012824,3.022213,0.182264,0.214394,0.375617,0.018690,0.061237,-26.647604,1.118316,0.951749,0.643475,-0.694443,0.218233,0.160612,0.001606,-0.167573,-0.067311,0.090749,0.077123,0.023376,0.002579,0.000588,0.018175,0.002219,0.102638,0.002547,0.074286,0.000396,0.001467,0.003401,0.007059,0.001267,0.040400,0.043203,0.011986,0.226311,0.036759,0.014954,0.413096,0.026312,0.096883,1.041962,0.488139,0.331532,0.260219,0.274561,0.207974,0.157990,0.167101,0.164737,0.141571,0.143525,0.133677,0.148655,0.002287,0.000668,0.018578,0.002284,0.050007,0.002843,0.087406,0.000416,0.001567,0.003779,0.007558,0.001697,0.016813,non-speech
0.039360,0.005952,2.957103,0.178518,0.214909,0.357633,0.025162,0.045735,-27.915060,0.860193,1.040813,0.595986,-0.475512,0.132961,0.175476,-0.014720,-0.133294,-0.043333,0.138662,0.152081,0.020641,0.002844,0.000845,0.021815,0.001655,0.091135,0.002960,0.103122,0.000400,0.001402,0.002361,0.005878,0.000936,0.044976,0.030344,0.006963,0.311626,0.036419,0.027333,0.281476,0.025974,0.051553,1.119184,0.873943,0.299990,0.246982,0.350467,0.198187,0.215072,0.148259,0.221037,0.185581,0.176160,0.170959,0.135662,0.003218,0.001141,0.021849,0.002266,0.054113,0.005379,0.104384,0.000402,0.002400,0.002845,0.005627,0.001363,0.019241,non-speech
0.015619,0.034494,2.964873,0.139911,0.210112,0.122777,0.044859,0.008870,-26.689892,1.604490,0.710464,0.418338,-0.313209,0.181819,0.118377,0.092663,-0.083312,0.001144,0.088629,0.091862,-0.001113,0.001732,0.000322,0.022284,0.001757,0.112412,0.000934,0.101307,0.000271,0.000884,0.001740,0.004942,0.000338,0.048788,0.015163,0.053147,0.203180,0.025815,0.017967,0.148385,0.039883,0.020659,1.373084,0.461132,0.348161,0.256191,0.330288,0.224141,0.233862,0.171738,0.236888,0.203008,0.122349,0.129781,0.138495,0.002836,0.000497,0.023498,0.003129,0.049298,0.001414,0.103190,0.000496,0.001712,0.002138,0.005418,0.000420,0.015274,non-speech
0.043172,0.015004,3.023362,0.144533,0.194141,0.347227,0.005743,0.048367,-25.044820,1.993856,1.511404,0.784283,-0.364904,0.164476,0.371989,0.261715,0.012928,0.078808,0.138720,0.108293,-0.058364,0.015733,0.001459,0.058553,0.004704,0.044292,0.004779,0.054789,0.000453,0.003069,0.040385,0.029308,0.002960,0.029080,0.018905,0.007549,0.153881,0.025135,0.018772,0.257991,0.002274,0.056329,0.900494,0.430639,0.376904,0.209087,0.281358,0.204198,0.186533,0.169639,0.174846,0.153698,0.140595,0.164979,0.157495,0.013294,0.001514,0.038004,0.003784,0.029616,0.004694,0.031247,0.000593,0.002670,0.027782,0.020135,0.003838,0.006278,non-speech
0.068522,0.019952,3.231228,0.112597,0.128202,0.568878,0.004152,0.103691,-22.796909,0.754455,0.332594,0.024994,-1.337161,-0.164534,0.147789,0.005315,-0.336064,-0.246007,0.024484,0.088758,-0.190529,0.012208,0.008268,0.013597,0.013150,0.013464,0.012467,0.010743,0.003499,0.008712,0.011909,0.011462,0.008888,0.009981,0.009287,0.005830,0.045710,0.011736,0.020688,0.140808,0.001133,0.013336,0.336026,0.291727,0.277284,0.245304,0.222131,0.214193,0.214159,0.212422,0.207190,0.205148,0.203658,0.195536,0.189339,0.009816,0.008084,0.010455,0.010567,0.010871,0.010576,0.008460,0.003860,0.008150,0.009837,0.009677,0.008412,0.004587,non-speech
0.120917,0.026799,3.160845,0.273131,0.255361,1.225598,0.010384,0.284392,-27.013983,1.064038,1.123456,0.535170,0.048252,0.197213,0.086242,0.075563,0.015531,-0.020054,-0.021835,-0.012124,-0.024992,0.004346,0.000607,0.022156,0.002351,0.054200,0.001534,0.067355,0.000715,0.001223,0.020779,0.017271,0.000882,0.029941,0.064373,0.022985,0.110902,0.054261,0.017730,0.663880,0.013171,0.191696,1.351953,0.469543,0.574873,0.297458,0.172766,0.157038,0.155058,0.166434,0.160988,0.124404,0.145174,0.119807,0.143349,0.006585,0.000396,0.018881,0.002206,0.047274,0.000930,0.072344,0.000563,0.000960,0.020856,0.019817,0.000798,0.016765,non-speech
0.099889,0.006335,3.121190,0.220993,0.217430,0.942555,0.010581,0.176640,-28.497433,0.775806,1.494672,0.597706,-0.046620,0.304865,0.199565,0.062250,-0.010540,-0.025552,0.029025,0.046467,-0.036793,0.002952,0.000466,0.015177,0.001757,0.081730,0.001010,0.058815,0.001303,0.000821,0.013700,0.007072,0.000695,0.031588,0.061404,0.008646,0.140409,0.050254,0.029523,0.559643,0.011423,0.143116,1.597760,0.443363,0.523412,0.284309,0.290341,0.195538,0.188713,0.182839,0.190541,0.140239,0.145059,0.163889,0.154340,0.003398,0.000452,0.013925,0.002191,0.045936,0.000909,0.057567,0.003315,0.000595,0.013730,0.006366,0.000626,0.012937,non-speech
0.100544,0.024389,3.243326,0.149914,0.143757,1.025300,0.002905,0.168421,-22.984015,0.531676,0.717914,-0.121963,-1.148926,0.046559,0.119178,-0.213655,-0.310896,-0.349939,0.268486,0.028851,-0.110228,0.011043,0.004548,0.009688,0.014913,0.021307,0.011031,0.013420,0.002108,0.005801,0.007263,0.006634,0.005129,0.009324,0.015381,0.014319,0.043569,0.015346,0.013740,0.223402,0.001116,0.035944,0.497048,0.288403,0.512995,0.182963,0.361249,0.238650,0.225628,0.189066,0.230572,0.272783,0.281847,0.273132,0.212012,0.010169,0.004994,0.008376,0.017201,0.015774,0.007552,0.010842,0.002026,0.004389,0.004185,0.004766,0.003104,0.003909,non-speech
0.055694,0.049353,2.952813,0.152862,0.194867,0.437209,0.004139,0.064428,-23.406253,1.802693,1.261136,0.603113,-0.461850,0.173324,0.318511,0.184683,-0.036904,0.008228,0.172321,0.166319,-0.006367,0.016937,0.003292,0.069670,0.006279,0.037586,0.008064,0.049987,0.000708,0.003882,0.022377,0.034066,0.002661,0.026843,0.013546,0.023305,0.666599,0.015961,0.019983,0.162375,0.003117,0.036722,3.497799,0.299487,0.441136,0.277958,0.203960,0.150942,0.167021,0.196030,0.230144,0.167845,0.175672,0.170105,0.131770,0.013810,0.004454,0.034034,0.005085,0.027561,0.011973,0.022445,0.000661,0.002532,0.019769,0.021662,0.003208,0.005792,non-speech
0.134301,0.008705,3.074514,0.265091,0.235643,1.357643,0.004628,0.305377,-32.650299,0.973972,1.049094,0.433988,-0.302619,0.134263,0.108149,0.088157,-0.057306,-0.129360,-0.006162,-0.012313,-0.009003,0.006964,0.001427,0.028194,0.011556,0.044679,0.005993,0.047527,0.001064,0.002412,0.008545,0.016018,0.002078,0.022058,0.071384,0.013156,0.363824,0.086643,0.046485,0.787053,0.004255,0.205700,5.998924,0.564130,0.541425,0.206648,0.357046,0.164781,0.200413,0.177848,0.125808,0.156238,0.189561,0.165431,0.153225,0.007718,0.000947,0.026414,0.019754,0.036511,0.012529,0.042402,0.000728,0.002823,0.010556,0.017762,0.001817,0.012717,non-speech
0.063668,0.017309,3.221992,0.115528,0.136314,0.517737,0.003841,0.097747,-22.870845,1.119710,0.366772,0.002522,-1.272282,-0.083060,0.214736,0.010887,-0.350444,-0.277929,-0.033108,0.015418,-0.217520,0.016170,0.009261,0.018024,0.015918,0.016597,0.014034,0.012492,0.003323,0.008761,0.012383,0.013678,0.009977,0.010841,0.009542,0.004314,0.053130,0.012243,0.019236,0.130680,0.000956,0.013713,0.320137,0.249008,0.267807,0.222444,0.210647,0.207949,0.199785,0.191700,0.200502,0.189605,0.188707,0.180832,0.174177,0.011557,0.008492,0.012525,0.011783,0.012636,0.010713,0.008532,0.003117,0.007405,0.009035,0.009850,0.009315,0.003979,non-speech
0.074887,0.014906,3.094103,0.222882,0.247192,0.672786,0.005066,0.093013,-25.601982,1.097042,1.577370,0.844048,-0.216272,0.283398,0.186642,-0.041567,-0.133068,-0.002981,0.024971,0.045457,-0.031558,0.007058,0.000640,0.018771,0.002518,0.081868,0.002763,0.060104,0.000516,0.001605,0.019861,0.011417,0.000752,0.030418,0.037167,0.014668,0.075228,0.028075,0.022987,0.398746,0.005943,0.081013,0.871117,0.335106,0.374090,0.221975,0.208468,0.178259,0.171463,0.123440,0.168310,0.180357,0.178340,0.179948,0.133966,0.008067,0.000576,0.013248,0.002446,0.043431,0.002950,0.047187,0.000515,0.001309,0.015332,0.008823,0.000754,0.010540,non-speech
0.131118,0.004306,3.171116,0.222768,0.205094,1.343926,0.002499,0.275166,-28.244598,1.230050,1.501512,0.365839,-0.674043,0.129359,0.097308,-0.080293,-0.243916,-0.193232,-0.043915,-0.022339,-0.098599,0.020277,0.002121,0.050098,0.014580,0.025420,0.006594,0.020152,0.001320,0.006243,0.014249,0.011311,0.002322,0.018422,0.049992,0.005931,0.112637,0.063314,0.035445,0.536494,0.001302,0.146893,2.354410,0.392974,0.455596,0.278031,0.331282,0.220182,0.238033,0.188053,0.198972,0.173625,0.159415,0.153245,0.165402,0.018934,0.003207,0.034509,0.016168,0.016858,0.007108,0.011474,0.000987,0.008155,0.011458,0.007870,0.002040,0.007595,non-speech
0.096756,0.013374,3.070246,0.224608,0.225285,0.724785,0.019032,0.143920,-28.633452,1.231990,1.178058,0.482534,-0.192975,0.155767,0.112313,-0.003837,-0.062452,-0.056999,0.004894,-0.000413,0.000696,0.004903,0.000501,0.020818,0.003028,0.096169,0.001713,0.070297,0.000304,0.001301,0.003100,0.007040,0.000684,0.038155,0.083218,0.015363,0.190653,0.078555,0.032169,0.613289,0.021183,0.164687,2.510507,0.559321,0.565140,0.232656,0.226803,0.191095,0.187413,0.165480,0.175757,0.132968,0.151566,0.119923,0.142397,0.005316,0.000495,0.020634,0.003949,0.047798,0.001889,0.075555,0.000259,0.001740,0.004278,0.007313,0.000722,0.013590,non-speech
0.084517,0.001136,2.993435,0.206149,0.204713,0.812955,0.009532,0.143251,-30.985637,0.955562,1.502897,0.480685,-0.306743,0.273747,0.165487,-0.002747,-0.092694,-0.134932,-0.007996,0.010973,0.014054,0.004050,0.000761,0.022954,0.003357,0.081197,0.001518,0.079940,0.000466,0.001243,0.003441,0.007802,0.000858,0.035571,0.060251,0.001441,0.275532,0.046081,0.026753,0.543648,0.009281,0.138388,1.527205,0.467423,0.466870,0.228628,0.346399,0.162981,0.217829,0.170746,0.166775,0.153499,0.154236,0.129523,0.136482,0.004646,0.000912,0.019899,0.004659,0.048601,0.001473,0.073704,0.000447,0.001295,0.003641,0.007434,0.001125,0.014872,non-speech
0.056554,0.007480,3.009007,0.129409,0.158266,0.500625,0.009075,0.079295,-26.636304,1.139465,1.277187,0.520316,-0.662121,0.356801,0.297798,-0.008700,-0.196856,-0.066292,0.033120,0.072322,-0.053673,0.008751,0.001466,0.029304,0.006755,0.065285,0.003811,0.079637,0.001565,0.002584,0.007939,0.017640,0.001947,0.032185,0.024122,0.009361,0.265645,0.018391,0.019368,0.265327,0.008633,0.049604,0.998849,0.461799,0.404040,0.320960,0.296659,0.226347,0.224081,0.195811,0.215137,0.202933,0.202002,0.173421,0.190746,0.008666,0.001816,0.020560,0.007139,0.039964,0.003702,0.064830,0.002246,0.002950,0.007188,0.015337,0.002101,0.013838,non-speech
0.082794,0.003987,3.169773,0.145469,0.157086,0.828298,0.007035,0.131655,-26.656621,0.940496,1.043739,0.230344,-0.958667,0.144515,0.129041,-0.158707,-0.329388,-0.187614,0.022939,0.068183,-0.080338,0.011938,0.002848,0.018474,0.012572,0.039864,0.009013,0.034487,0.002020,0.005678,0.009602,0.011828,0.004322,0.018116,0.019699,0.003977,0.112266,0.017236,0.016033,0.243307,0.006910,0.040864,0.679704,0.361453,0.353322,0.272121,0.274094,0.233285,0.212460,0.192085,0.208862,0.201203,0.199643,0.176361,0.177193,0.010107,0.002767,0.014623,0.011904,0.028925,0.007717,0.033213,0.001966,0.005098,0.007673,0.009513,0.004481,0.009488,non-speech
0.128721,0.004294,3.165278,0.284924,0.247767,1.536548,0.002504,0.358643,-31.805927,0.964345,1.013509,0.459139,-0.320821,0.115596,0.229432,0.007303,-0.174646,-0.176344,-0.021200,0.000687,-0.007327,0.011864,0.001313,0.018969,0.007485,0.052274,0.004526,0.029669,0.000978,0.002536,0.018244,0.010587,0.001487,0.018702,0.052651,0.011126,0.241014,0.083634,0.037523,0.790205,0.002067,0.216191,3.318985,0.654521,0.481162,0.237731,0.285909,0.186546,0.226230,0.189764,0.161868,0.164123,0.166363,0.160021,0.166307,0.014654,0.000739,0.015289,0.009239,0.029408,0.003329,0.025219,0.000742,0.001814,0.018275,0.011996,0.001210,0.007625,non-speech
0.058658,0.021115,3.146596,0.140234,0.171827,0.560316,0.023248,0.086504,-27.411079,1.069511,1.007624,0.180768,-0.917177,0.194321,0.187110,-0.073713,-0.242692,-0.083649,0.000074,0.102259,-0.044538,0.006615,0.001716,0.016516,0.007444,0.076610,0.006163,0.054417,0.001126,0.003478,0.004970,0.007033,0.003623,0.030285,0.030472,0.031376,0.146417,0.023683,0.018303,0.316030,0.027940,0.054451,0.868343,0.388774,0.337005,0.246873,0.345074,0.218852,0.249614,0.201717,0.232206,0.178769,0.182187,0.178177,0.176864,0.006768,0.001679,0.015306,0.009287,0.046591,0.007314,0.063314,0.001297,0.004018,0.005368,0.006251,0.004785,0.014711,non-speech
0.065829,0.005469,3.085565,0.176681,0.188254,0.693689,0.013954,0.095814,-28.100953,0.645938,1.490954,0.493981,-0.469813,0.262342,0.094448,-0.023728,-0.126154,-0.066758,-0.025322,0.008461,-0.027738,0.003235,0.000678,0.017368,0.003339,0.087036,0.001957,0.061754,0.000680,0.001071,0.004863,0.005041,0.001452,0.033786,0.039357,0.008268,0.177356,0.024705,0.012517,0.447978,0.017891,0.083297,0.789843,0.589376,0.392339,0.213847,0.333317,0.170962,0.184824,0.165664,0.187983,0.154817,0.175075,0.151576,0.143847,0.004969,0.000739,0.018189,0.003795,0.047192,0.002655,0.070729,0.000637,0.001095,0.006140,0.004644,0.002137,0.013499,non-speech
0.088162,0.006719,3.178873,0.178109,0.175546,0.957391,0.008853,0.139799,-26.648331,0.669187,1.737033,0.216222,-0.651238,0.085461,0.092674,-0.017133,-0.242712,-0.108767,-0.067335,-0.061169,-0.102547,0.008878,0.001663,0.017691,0.007761,0.068565,0.004042,0.055103,0.001193,0.002905,0.004373,0.008520,0.001688,0.028664,0.039806,0.005862,0.104705,0.024457,0.009975,0.430672,0.007843,0.069936,0.706533,0.487916,0.332551,0.228451,0.240965,0.187086,0.197330,0.157260,0.180457,0.161198,0.169035,0.178774,0.164773,0.007625,0.001819,0.014849,0.007781,0.041838,0.004947,0.053756,0.001278,0.003554,0.004485,0.009324,0.001861,0.010598,non-speech
0.075665,0.005935,3.090911,0.199881,0.215221,0.741147,0.018004,0.120372,-28.021897,1.004383,1.428195,0.638388,-0.267051,0.234642,0.168234,0.060739,-0.067751,0.039227,0.083990,0.029172,0.011666,0.006023,0.000671,0.024486,0.002327,0.077394,0.001571,0.085750,0.000526,0.001883,0.006817,0.010978,0.000691,0.037419,0.045161,0.007779,0.131040,0.026207,0.025181,0.443653,0.020349,0.094509,1.277839,0.638376,0.377957,0.246451,0.225819,0.173709,0.168636,0.139560,0.174506,0.161922,0.177370,0.159232,0.128985,0.007774,0.000688,0.020794,0.002403,0.050961,0.001312,0.079379,0.000506,0.003093,0.007935,0.011852,0.000637,0.015412,non-speech
0.068716,0.031311,3.070233,0.190382,0.216908,0.620462,0.028249,0.104696,-26.837408,1.533754,1.228635,0.527880,-0.337909,0.187902,0.105281,-0.011045,-0.036124,-0.033616,0.035116,0.053008,0.045506,0.003895,0.000679,0.020673,0.005446,0.085852,0.002417,0.078448,0.000251,0.001826,0.007912,0.008967,0.000769,0.037621,0.063741,0.042349,0.152694,0.048394,0.023888,0.563515,0.037168,0.122776,1.358316,0.390111,0.419492,0.250867,0.224367,0.195929,0.199932,0.162266,0.183420,0.159372,0.144569,0.148547,0.142866,0.003969,0.000960,0.021211,0.006534,0.049830,0.002039,0.081891,0.000206,0.002011,0.006541,0.007698,0.000851,0.015664,non-speech
0.102042,0.023966,3.033844,0.249325,0.255132,0.770913,0.013173,0.174977,-28.013800,1.063134,0.981753,0.550769,-0.082239,0.229324,0.117909,0.001317,-0.021646,0.037793,0.047217,0.102670,0.030487,0.002314,0.000434,0.014918,0.001629,0.108379,0.001130,0.043179,0.000486,0.000911,0.005282,0.006740,0.000496,0.034461,0.071190,0.041877,0.402664,0.070086,0.026333,0.564190,0.016690,0.159233,1.814978,0.437633,0.427139,0.245106,0.168055,0.118448,0.176676,0.154939,0.156449,0.170319,0.123207,0.177495,0.128368,0.002999,0.000409,0.018349,0.001560,0.041719,0.001112,0.047549,0.000494,0.000899,0.006490,0.008918,0.000422,0.009707,non-speech
0.075681,0.010561,3.085842,0.190568,0.198044,0.797889,0.010401,0.114353,-26.676469,0.686202,1.511549,0.512605,-0.389867,0.261287,0.122476,0.038088,-0.231920,-0.061608,0.034506,0.031467,-0.021493,0.005036,0.000770,0.022027,0.005076,0.081676,0.001924,0.063720,0.000627,0.001140,0.004720,0.006939,0.001092,0.032166,0.036580,0.009075,0.224303,0.040322,0.031447,0.435299,0.009552,0.083037,1.702625,0.594015,0.385001,0.254311,0.260107,0.180169,0.189999,0.175901,0.188474,0.189361,0.146179,0.162917,0.149482,0.004650,0.000850,0.017008,0.006921,0.042765,0.001571,0.065474,0.000542,0.001167,0.005612,0.005549,0.000904,0.012914,non-speech
0.058235,0.015911,3.108030,0.161194,0.192654,0.549271,0.013771,0.085821,-25.978445,1.374424,1.490682,0.431104,-0.600872,0.052830,0.101191,-0.080056,-0.218202,-0.135910,0.047499,-0.014596,-0.012613,0.007881,0.000548,0.024171,0.010687,0.089428,0.004779,0.058957,0.000462,0.002686,0.003829,0.008143,0.002572,0.033909,0.034142,0.020113,0.111675,0.025991,0.011821,0.349797,0.018190,0.069845,0.819557,0.368259,0.412517,0.257841,0.294800,0.232180,0.280721,0.173533,0.211415,0.203629,0.210837,0.177862,0.143234,0.011455,0.000536,0.021128,0.017314,0.045043,0.005753,0.068473,0.000379,0.004027,0.003294,0.006313,0.003978,0.014173,non-speech
0.100817,0.033927,3.151821,0.218257,0.211972,1.102886,0.025612,0.231863,-27.503563,1.100091,1.216429,0.520300,-0.344424,0.191630,0.191801,-0.059474,-0.123964,-0.100165,-0.001899,0.034051,-0.058893,0.008113,0.001005,0.018631,0.004466,0.064824,0.003235,0.056249,0.000851,0.001623,0.007462,0.008094,0.001428,0.028745,0.038610,0.051239,0.151291,0.039194,0.020167,0.417244,0.031132,0.095607,1.520710,0.454023,0.509939,0.224064,0.331241,0.177491,0.181546,0.174550,0.162470,0.155237,0.173794,0.158695,0.119736,0.011754,0.001204,0.017397,0.004554,0.037127,0.002868,0.062546,0.000747,0.001392,0.006563,0.010117,0.001199,0.012049,non-speech
0.095792,0.032579,3.218871,0.160041,0.158269,0.961946,0.003034,0.152654,-22.820151,0.604150,1.341684,0.366990,-0.984909,0.188945,0.070129,-0.141780,-0.287946,-0.214314,0.040109,-0.028003,-0.133772,0.011691,0.002687,0.015275,0.008653,0.038378,0.010415,0.025383,0.001533,0.004970,0.009664,0.010443,0.003723,0.014680,0.016866,0.012984,0.072841,0.015525,0.010631,0.224445,0.001422,0.041948,0.420573,0.295051,0.255172,0.187719,0.224021,0.248677,0.274351,0.206203,0.182442,0.221662,0.206264,0.184794,0.170090,0.008886,0.001955,0.012372,0.007680,0.024254,0.011105,0.015673,0.001253,0.004863,0.012839,0.007163,0.002618,0.005737,non-speech
